Outage_ID,Region,Start_Time,Duration_Hours,End_Time,Cause,Customers_Affected,Weather_Condition
4131,Huntsville,2024-11-10 00:08:00,0.19,2024-11-10 00:19:24.000000000,Weather,3212,Storm
4132,Mobile,2023-02-16 12:40:00,1.43,2023-02-16 14:05:48.000000000,Weather,3208,Heavy Rain
4133,Rural North,2024-12-15 15:48:00,5.88,2024-12-15 21:40:48.000000000,Weather,4550,Storm
4134,Birmingham,2023-08-02 20:24:00,0.75,2023-08-02 21:09:00.000000000,Equipment Failure,4882,Clear
4135,Rural North,2023-01-24 18:02:00,0.5,2023-01-24 18:32:00.000000000,Equipment Failure,2054,Ice
4136,Montgomery,2023-11-17 14:46:00,7.22,2023-11-17 21:59:12.000000000,Weather,717,Ice
4137,Montgomery,2023-10-01 06:32:00,8.36,2023-10-01 14:53:36.000000000,Other,442,Heavy Rain
4138,Huntsville,2024-07-09 19:02:00,0.04,2024-07-09 19:04:24.000000000,Equipment Failure,482,Clear
4139,Rural North,2023-11-09 06:38:00,3.9,2023-11-09 10:32:00.000000000,Weather,57,Heatwave
4140,Huntsville,2023-12-29 05:30:00,1.11,2023-12-29 06:36:36.000000000,Weather,1924,High Wind
4141,Huntsville,2024-10-29 21:30:00,1.41,2024-10-29 22:54:36.000000000,Maintenance,1115,Storm
4142,Montgomery,2024-01-15 07:59:00,1.9,2024-01-15 09:53:00.000000000,Weather,3190,Heatwave
4143,Huntsville,2024-12-11 02:13:00,1.67,2024-12-11 03:53:12.000000000,Weather,1900,Storm
4144,Montgomery,2024-11-04 15:15:00,2.17,2024-11-04 17:25:12.000000000,Equipment Failure,367,Heavy Rain
4145,Birmingham,2024-04-14 15:34:00,2.62,2024-04-14 18:11:12.000000000,Equipment Failure,577,Heavy Rain
4146,Rural North,2024-11-05 05:54:00,1.88,2024-11-05 07:46:48.000000000,Maintenance,489,Heavy Rain
4147,Huntsville,2023-04-26 09:43:00,3.63,2023-04-26 13:20:48.000000000,Maintenance,876,Heatwave
4148,Montgomery,2024-08-27 10:24:00,3.8,2024-08-27 14:12:00.000000000,Other,3270,Heatwave
4149,Mobile,2023-02-11 18:50:00,1.74,2023-02-11 20:34:24.000000000,Weather,4069,Heavy Rain
4150,Huntsville,2024-01-14 04:49:00,0.46,2024-01-14 05:16:36.000000000,Weather,1038,Heatwave
4151,Rural South,2024-12-22 13:44:00,3.07,2024-12-22 16:48:12.000000000,Other,3367,Heavy Rain
4152,Birmingham,2023-07-25 10:28:00,4.45,2023-07-25 14:55:00.000000000,Equipment Failure,1823,Heatwave
4153,Birmingham,2024-04-10 16:58:00,3.05,2024-04-10 20:01:00.000000000,Maintenance,3738,Heavy Rain
4154,Mobile,2023-10-07 10:31:00,2.66,2023-10-07 13:10:36.000000000,Weather,3536,High Wind
4155,Montgomery,2024-10-09 19:30:00,0.78,2024-10-09 20:16:48.000000000,Weather,4813,High Wind
4156,Huntsville,2024-09-09 05:26:00,3.11,2024-09-09 08:32:36.000000000,Weather,1060,Storm
4157,Montgomery,2023-04-28 23:58:00,1.22,2023-04-29 01:11:12.000000000,Equipment Failure,136,Storm
4158,Birmingham,2023-08-25 03:29:00,7.56,2023-08-25 11:02:36.000000000,Weather,3616,Heavy Rain
4159,Montgomery,2023-11-05 21:59:00,3.18,2023-11-06 01:09:48.000000000,Equipment Failure,2388,Storm
4160,Birmingham,2024-03-31 23:41:00,0.98,2024-04-01 00:39:48.000000000,Equipment Failure,1662,Heatwave
4161,Montgomery,2024-04-19 18:46:00,1.92,2024-04-19 20:41:12.000000000,Weather,17,Heavy Rain
4162,Mobile,2023-04-10 10:35:00,5.62,2023-04-10 16:12:12.000000000,Weather,4718,High Wind
4163,Rural North,2023-09-18 14:27:00,1.23,2023-09-18 15:40:48.000000000,Weather,1294,Ice
4164,Mobile,2023-11-01 20:32:00,2.24,2023-11-01 22:46:24.000000000,Weather,4703,High Wind
4165,Mobile,2023-12-20 07:07:00,3.42,2023-12-20 10:32:12.000000000,Weather,4491,Clear
4166,Rural North,2023-10-13 06:32:00,4.21,2023-10-13 10:44:36.000000000,Weather,188,High Wind
4167,Rural North,2023-11-24 13:45:00,0.57,2023-11-24 14:19:11.999999999,Equipment Failure,3605,Clear
4168,Huntsville,2023-04-13 15:15:00,2.5,2023-04-13 17:45:00.000000000,Maintenance,4920,Storm
4169,Huntsville,2023-03-04 18:52:00,7.3,2023-03-05 02:10:00.000000000,Weather,3827,High Wind
4170,Mobile,2024-11-17 05:47:00,10.36,2024-11-17 16:08:36.000000000,Maintenance,3264,Ice
4171,Mobile,2023-10-09 00:49:00,3.2,2023-10-09 04:01:00.000000000,Wildlife,4463,Heatwave
4172,Birmingham,2024-03-16 15:15:00,12.34,2024-03-17 03:35:24.000000000,Maintenance,2433,High Wind
4173,Birmingham,2023-10-20 18:48:00,2.54,2023-10-20 21:20:24.000000000,Weather,4807,Heatwave
4174,Huntsville,2023-01-07 23:16:00,1.75,2023-01-08 01:01:00.000000000,Equipment Failure,1760,High Wind
4175,Rural South,2024-09-30 17:30:00,2.41,2024-09-30 19:54:36.000000000,Maintenance,4887,High Wind
4176,Rural South,2023-04-02 16:07:00,0.37,2023-04-02 16:29:12.000000000,Other,4187,Heatwave
4177,Huntsville,2023-07-09 13:19:00,1.54,2023-07-09 14:51:24.000000000,Other,3439,Heatwave
4178,Birmingham,2024-04-20 21:36:00,1.84,2024-04-20 23:26:24.000000000,Weather,194,Heavy Rain
4179,Birmingham,2024-05-25 16:56:00,5.66,2024-05-25 22:35:36.000000000,Equipment Failure,2345,High Wind
4180,Rural South,2024-04-06 10:48:00,4.26,2024-04-06 15:03:36.000000000,Wildlife,3143,High Wind
4181,Montgomery,2023-02-22 22:43:00,2.76,2023-02-23 01:28:36.000000000,Wildlife,4988,Ice
4182,Montgomery,2024-04-30 05:00:00,1.28,2024-04-30 06:16:48.000000000,Equipment Failure,516,Heatwave
4183,Birmingham,2024-10-05 21:28:00,0.62,2024-10-05 22:05:12.000000000,Weather,4135,Heatwave
4184,Montgomery,2024-05-04 02:45:00,1.28,2024-05-04 04:01:48.000000000,Weather,1942,Clear
4185,Rural North,2023-12-30 05:15:00,3.42,2023-12-30 08:40:12.000000000,Equipment Failure,1206,Clear
4186,Huntsville,2023-04-22 00:00:00,0.92,2023-04-22 00:55:12.000000000,Maintenance,3695,Heatwave
4187,Huntsville,2024-02-13 16:59:00,1.67,2024-02-13 18:39:12.000000000,Other,4191,Ice
4188,Birmingham,2023-01-07 21:24:00,1.47,2023-01-07 22:52:12.000000000,Wildlife,1348,Storm
4189,Mobile,2024-10-29 01:02:00,4.35,2024-10-29 05:23:00.000000000,Weather,2630,High Wind
4190,Rural South,2023-07-16 08:02:00,6.46,2023-07-16 14:29:36.000000000,Maintenance,692,Storm
4191,Birmingham,2024-01-02 22:24:00,3.61,2024-01-03 02:00:36.000000000,Weather,3524,Ice
4192,Montgomery,2023-09-07 20:24:00,1.25,2023-09-07 21:39:00.000000000,Maintenance,4377,Storm
4193,Rural South,2024-08-17 03:41:00,1.7,2024-08-17 05:23:00.000000000,Maintenance,2170,Clear
4194,Mobile,2023-08-28 02:31:00,0.46,2023-08-28 02:58:36.000000000,Weather,1739,Heavy Rain
4195,Montgomery,2024-01-15 10:43:00,0.55,2024-01-15 11:16:00.000000000,Weather,1427,Storm
4196,Rural North,2024-04-15 10:25:00,0.54,2024-04-15 10:57:24.000000000,Weather,4024,Heavy Rain
4197,Montgomery,2024-12-01 03:36:00,0.42,2024-12-01 04:01:12.000000000,Weather,28,Storm
4198,Rural North,2024-03-30 03:15:00,0.59,2024-03-30 03:50:24.000000000,Wildlife,2662,Ice
4199,Rural South,2024-01-01 20:25:00,0.68,2024-01-01 21:05:48.000000000,Weather,3810,Heavy Rain
4200,Rural North,2023-10-17 16:34:00,0.36,2023-10-17 16:55:36.000000000,Weather,474,Storm
4201,Rural South,2024-02-07 16:54:00,3.07,2024-02-07 19:58:12.000000000,Weather,700,Ice
4202,Rural South,2023-02-27 10:46:00,13.94,2023-02-28 00:42:24.000000000,Wildlife,1020,Heatwave
4203,Rural South,2024-06-04 20:57:00,6.34,2024-06-05 03:17:24.000000000,Weather,3071,Clear
4204,Rural South,2023-10-31 19:24:00,0.14,2023-10-31 19:32:24.000000000,Weather,4030,High Wind
4205,Rural South,2023-04-25 11:47:00,1.65,2023-04-25 13:26:00.000000000,Maintenance,172,Ice
4206,Montgomery,2023-07-29 18:00:00,5.88,2023-07-29 23:52:48.000000000,Weather,1645,Ice
4207,Rural South,2023-02-10 19:25:00,0.43,2023-02-10 19:50:48.000000000,Weather,2756,Clear
4208,Montgomery,2023-06-22 12:01:00,5.64,2023-06-22 17:39:24.000000000,Maintenance,304,Heavy Rain
4209,Rural South,2023-08-22 10:39:00,2.69,2023-08-22 13:20:24.000000000,Weather,588,Storm
4210,Rural North,2024-08-12 01:45:00,8.03,2024-08-12 09:46:48.000000000,Wildlife,1595,Heavy Rain
4211,Rural South,2024-09-11 02:44:00,6.26,2024-09-11 08:59:36.000000000,Equipment Failure,3390,Ice
4212,Mobile,2024-02-07 03:34:00,3.39,2024-02-07 06:57:24.000000000,Equipment Failure,2359,Heatwave
4213,Rural South,2023-02-08 18:14:00,3.22,2023-02-08 21:27:12.000000000,Weather,2181,Storm
4214,Rural South,2023-04-29 01:29:00,0.72,2023-04-29 02:12:12.000000000,Wildlife,204,High Wind
4215,Rural North,2023-12-01 14:33:00,0.37,2023-12-01 14:55:12.000000000,Equipment Failure,851,High Wind
4216,Huntsville,2023-12-02 20:51:00,1.61,2023-12-02 22:27:36.000000000,Weather,4017,Storm
4217,Rural North,2024-06-22 18:22:00,0.62,2024-06-22 18:59:12.000000000,Weather,4594,Ice
4218,Mobile,2024-09-07 10:07:00,0.32,2024-09-07 10:26:12.000000000,Equipment Failure,2941,Heatwave
4219,Huntsville,2023-03-15 05:48:00,1.08,2023-03-15 06:52:48.000000000,Maintenance,455,Clear
4220,Birmingham,2023-07-10 14:53:00,5.91,2023-07-10 20:47:36.000000000,Other,89,Heatwave
4221,Birmingham,2023-11-20 04:05:00,0.05,2023-11-20 04:08:00.000000000,Maintenance,4850,Heavy Rain
4222,Mobile,2023-05-27 04:31:00,1.04,2023-05-27 05:33:24.000000000,Equipment Failure,2755,Heatwave
4223,Rural North,2023-10-11 06:42:00,1.66,2023-10-11 08:21:36.000000000,Weather,3698,Heatwave
4224,Montgomery,2023-08-01 18:59:00,2.14,2023-08-01 21:07:24.000000000,Maintenance,1870,Heavy Rain
4225,Mobile,2024-09-26 19:55:00,0.6,2024-09-26 20:31:00.000000000,Other,940,Clear
4226,Huntsville,2024-12-18 17:19:00,9.99,2024-12-19 03:18:24.000000000,Equipment Failure,1944,Clear
4227,Huntsville,2024-01-29 16:00:00,2.59,2024-01-29 18:35:24.000000000,Weather,4377,High Wind
4228,Rural South,2023-12-05 14:57:00,2.22,2023-12-05 17:10:12.000000000,Weather,2181,Clear
4229,Birmingham,2023-01-22 17:59:00,0.03,2023-01-22 18:00:48.000000000,Weather,3304,Storm
4230,Huntsville,2023-04-15 18:46:00,1.99,2023-04-15 20:45:24.000000000,Equipment Failure,4791,High Wind
4231,Mobile,2024-04-10 04:43:00,5.45,2024-04-10 10:10:00.000000000,Other,4757,Ice
4232,Huntsville,2024-04-03 08:36:00,0.74,2024-04-03 09:20:24.000000000,Weather,4402,High Wind
4233,Mobile,2024-03-07 10:17:00,1.3,2024-03-07 11:35:00.000000000,Weather,2844,Heatwave
4234,Montgomery,2024-12-16 21:41:00,0.06,2024-12-16 21:44:36.000000000,Equipment Failure,4726,Heatwave
4235,Rural South,2024-09-10 10:11:00,11.31,2024-09-10 21:29:36.000000000,Other,1664,High Wind
4236,Birmingham,2023-08-09 12:29:00,0.21,2023-08-09 12:41:36.000000000,Equipment Failure,2938,Heavy Rain
4237,Huntsville,2024-01-14 21:32:00,6.85,2024-01-15 04:23:00.000000000,Weather,3613,Clear
4238,Mobile,2023-08-10 06:39:00,1.13,2023-08-10 07:46:48.000000000,Weather,1682,Heatwave
4239,Rural North,2023-09-15 01:25:00,2.66,2023-09-15 04:04:36.000000000,Equipment Failure,4360,Heatwave
4240,Birmingham,2024-12-13 05:19:00,3.41,2024-12-13 08:43:36.000000000,Wildlife,1297,Storm
4241,Montgomery,2024-01-02 17:35:00,0.46,2024-01-02 18:02:36.000000000,Weather,2736,Clear
4242,Mobile,2023-12-15 05:35:00,1.76,2023-12-15 07:20:36.000000000,Equipment Failure,4134,Heatwave
4243,Rural South,2023-08-13 00:50:00,1.18,2023-08-13 02:00:48.000000000,Equipment Failure,1068,Heavy Rain
4244,Rural South,2024-12-14 18:22:00,0.17,2024-12-14 18:32:12.000000000,Equipment Failure,4854,Heatwave
4245,Montgomery,2023-08-24 02:53:00,5.37,2023-08-24 08:15:12.000000000,Weather,611,Clear
4246,Montgomery,2023-07-02 08:20:00,0.14,2023-07-02 08:28:24.000000000,Other,3284,Storm
4247,Rural South,2024-12-12 01:15:00,3.18,2024-12-12 04:25:48.000000000,Equipment Failure,2988,Clear
4248,Huntsville,2024-03-19 05:15:00,1.13,2024-03-19 06:22:48.000000000,Maintenance,140,Heavy Rain
4249,Huntsville,2024-09-14 23:16:00,0.64,2024-09-14 23:54:24.000000000,Equipment Failure,120,Storm
4250,Mobile,2023-01-06 18:24:00,3.3,2023-01-06 21:42:00.000000000,Other,2581,Clear
4251,Rural North,2023-08-24 11:36:00,2.56,2023-08-24 14:09:36.000000000,Equipment Failure,3369,Heavy Rain
4252,Mobile,2023-05-07 16:49:00,1.14,2023-05-07 17:57:24.000000000,Equipment Failure,2744,Heavy Rain
4253,Rural North,2023-04-14 12:11:00,2.16,2023-04-14 14:20:36.000000000,Weather,840,High Wind
4254,Montgomery,2024-04-24 18:14:00,0.85,2024-04-24 19:05:00.000000000,Weather,675,Heatwave
4255,Birmingham,2023-06-04 16:08:00,5.98,2023-06-04 22:06:48.000000000,Weather,1076,Storm
4256,Mobile,2023-09-14 14:13:00,1.13,2023-09-14 15:20:48.000000000,Other,4980,Storm
4257,Mobile,2023-08-23 11:05:00,0.84,2023-08-23 11:55:24.000000000,Wildlife,3798,Heatwave
4258,Rural North,2024-05-14 10:51:00,4.18,2024-05-14 15:01:48.000000000,Weather,1327,Clear
4259,Montgomery,2023-10-16 18:14:00,0.05,2023-10-16 18:17:00.000000000,Weather,294,High Wind
4260,Montgomery,2024-05-24 00:45:00,0.94,2024-05-24 01:41:24.000000000,Weather,4669,Storm
4261,Rural North,2024-07-05 17:50:00,1.41,2024-07-05 19:14:36.000000000,Wildlife,4124,Heavy Rain
4262,Montgomery,2024-12-09 02:28:00,6.42,2024-12-09 08:53:12.000000000,Weather,3588,Storm
4263,Rural South,2024-07-22 15:09:00,9.01,2024-07-23 00:09:36.000000000,Equipment Failure,4652,High Wind
4264,Huntsville,2023-10-25 19:13:00,3.78,2023-10-25 22:59:48.000000000,Other,57,Heatwave
4265,Rural South,2024-09-01 07:35:00,2.03,2024-09-01 09:36:48.000000000,Equipment Failure,1778,Ice
4266,Birmingham,2023-05-17 14:36:00,3.07,2023-05-17 17:40:12.000000000,Wildlife,4324,Heatwave
4267,Mobile,2024-01-11 16:05:00,1.6,2024-01-11 17:41:00.000000000,Equipment Failure,4871,Heavy Rain
4268,Birmingham,2023-03-28 14:28:00,1.06,2023-03-28 15:31:36.000000000,Maintenance,3269,Storm
4269,Mobile,2024-02-23 15:28:00,9.03,2024-02-24 00:29:48.000000000,Equipment Failure,2088,Heatwave
4270,Huntsville,2023-07-18 17:03:00,0.37,2023-07-18 17:25:12.000000000,Weather,2316,Heavy Rain
4271,Montgomery,2024-04-07 16:40:00,1.28,2024-04-07 17:56:48.000000000,Other,3425,Clear
4272,Rural South,2024-03-12 12:53:00,6.88,2024-03-12 19:45:48.000000000,Equipment Failure,4413,Heavy Rain
4273,Rural North,2023-11-06 04:03:00,3.85,2023-11-06 07:54:00.000000000,Weather,3152,Storm
4274,Rural South,2024-08-18 07:53:00,0.09,2024-08-18 07:58:24.000000000,Weather,577,Clear
4275,Huntsville,2023-10-08 06:21:00,0.07,2023-10-08 06:25:12.000000000,Weather,4336,Clear
4276,Birmingham,2023-11-19 18:46:00,2.18,2023-11-19 20:56:48.000000000,Maintenance,4075,Clear
4277,Rural North,2024-12-02 08:08:00,1.99,2024-12-02 10:07:24.000000000,Weather,91,Ice
4278,Montgomery,2023-06-01 17:40:00,1.76,2023-06-01 19:25:36.000000000,Wildlife,3015,Ice
4279,Huntsville,2023-10-29 22:36:00,1.08,2023-10-29 23:40:48.000000000,Weather,226,Clear
4280,Rural North,2023-10-05 06:36:00,12.95,2023-10-05 19:33:00.000000000,Weather,344,Heatwave
4281,Huntsville,2024-10-12 04:55:00,0.95,2024-10-12 05:52:00.000000000,Maintenance,568,Heatwave
4282,Huntsville,2024-11-18 01:46:00,2.02,2024-11-18 03:47:12.000000000,Equipment Failure,2921,Heatwave
4283,Montgomery,2023-01-08 14:19:00,1.56,2023-01-08 15:52:36.000000000,Wildlife,883,Storm
4284,Mobile,2023-08-23 15:53:00,0.56,2023-08-23 16:26:36.000000000,Equipment Failure,762,Clear
4285,Rural North,2024-11-05 08:49:00,0.68,2024-11-05 09:29:48.000000000,Weather,3771,Heatwave
4286,Montgomery,2024-07-14 18:26:00,7.51,2024-07-15 01:56:36.000000000,Equipment Failure,603,Clear
4287,Huntsville,2023-10-29 15:33:00,5.86,2023-10-29 21:24:36.000000000,Weather,2761,Heavy Rain
4288,Montgomery,2023-02-07 04:47:00,0.67,2023-02-07 05:27:12.000000000,Weather,1688,Heatwave
4289,Mobile,2023-05-16 11:45:00,6.25,2023-05-16 18:00:00.000000000,Weather,3907,Heavy Rain
4290,Rural South,2024-02-25 03:34:00,0.7,2024-02-25 04:16:00.000000000,Maintenance,4658,Heavy Rain
4291,Rural North,2023-08-07 21:44:00,2.95,2023-08-08 00:41:00.000000000,Weather,1492,Heatwave
4292,Mobile,2023-12-14 12:11:00,0.25,2023-12-14 12:26:00.000000000,Weather,792,High Wind
4293,Birmingham,2024-06-29 05:43:00,6.37,2024-06-29 12:05:12.000000000,Weather,2144,Heavy Rain
4294,Rural North,2023-03-20 03:13:00,0.16,2023-03-20 03:22:36.000000000,Weather,3596,Heatwave
4295,Mobile,2023-09-30 02:37:00,2.43,2023-09-30 05:02:48.000000000,Weather,3804,Heavy Rain
4296,Huntsville,2023-06-10 07:44:00,4.54,2023-06-10 12:16:24.000000000,Weather,4618,Storm
4297,Rural North,2024-11-17 01:43:00,0.37,2024-11-17 02:05:12.000000000,Weather,993,Ice
4298,Rural North,2023-11-04 00:33:00,1.55,2023-11-04 02:06:00.000000000,Weather,4692,Ice
4299,Montgomery,2024-01-09 18:45:00,0.13,2024-01-09 18:52:48.000000000,Weather,752,Ice
4300,Huntsville,2023-01-09 10:38:00,3.44,2023-01-09 14:04:24.000000000,Wildlife,4554,High Wind
4301,Birmingham,2024-03-19 05:24:00,1.1,2024-03-19 06:30:00.000000000,Maintenance,4693,Clear
4302,Rural South,2023-04-23 11:30:00,2.46,2023-04-23 13:57:36.000000000,Equipment Failure,4365,Heavy Rain
4303,Mobile,2023-07-24 09:51:00,8.1,2023-07-24 17:57:00.000000000,Other,3618,Storm
4304,Montgomery,2024-02-09 02:20:00,1.1,2024-02-09 03:26:00.000000000,Weather,3281,High Wind
4305,Mobile,2024-11-28 07:53:00,0.15,2024-11-28 08:02:00.000000000,Weather,2520,Ice
4306,Birmingham,2023-07-16 17:34:00,3.38,2023-07-16 20:56:48.000000000,Wildlife,4020,High Wind
4307,Birmingham,2023-04-25 14:43:00,4.64,2023-04-25 19:21:24.000000000,Equipment Failure,103,Storm
4308,Rural North,2023-05-01 01:02:00,9.5,2023-05-01 10:32:00.000000000,Other,1385,Heatwave
4309,Birmingham,2024-10-14 18:30:00,0.52,2024-10-14 19:01:12.000000000,Other,1141,High Wind
4310,Mobile,2023-03-06 05:03:00,1.49,2023-03-06 06:32:24.000000000,Weather,2526,Ice
4311,Huntsville,2023-10-03 18:04:00,5.58,2023-10-03 23:38:47.999999999,Other,4973,Clear
4312,Huntsville,2023-08-27 06:35:00,4.93,2023-08-27 11:30:48.000000000,Other,100,Ice
4313,Rural North,2023-10-29 05:33:00,2.94,2023-10-29 08:29:24.000000000,Weather,1489,Ice
4314,Rural South,2024-01-27 13:05:00,0.94,2024-01-27 14:01:24.000000000,Other,964,Ice
4315,Mobile,2024-06-05 06:50:00,1.0,2024-06-05 07:50:00.000000000,Weather,2441,High Wind
4316,Mobile,2024-01-04 04:43:00,0.4,2024-01-04 05:07:00.000000000,Maintenance,32,Storm
4317,Birmingham,2023-08-21 07:45:00,7.65,2023-08-21 15:24:00.000000000,Weather,1735,Ice
4318,Mobile,2023-07-14 01:19:00,0.57,2023-07-14 01:53:11.999999999,Weather,4128,Heatwave
4319,Montgomery,2023-01-12 13:03:00,2.55,2023-01-12 15:36:00.000000000,Equipment Failure,3315,High Wind
4320,Rural South,2024-11-19 18:20:00,2.63,2024-11-19 20:57:48.000000000,Weather,1731,Storm
4321,Birmingham,2023-06-26 12:12:00,1.38,2023-06-26 13:34:48.000000000,Maintenance,1450,Clear
4322,Montgomery,2023-08-05 23:04:00,1.3,2023-08-06 00:22:00.000000000,Equipment Failure,4680,Ice
4323,Rural North,2023-01-11 01:16:00,3.31,2023-01-11 04:34:36.000000000,Weather,2160,Heavy Rain
4324,Huntsville,2024-03-21 08:28:00,1.47,2024-03-21 09:56:12.000000000,Weather,2557,High Wind
4325,Rural North,2024-09-21 19:47:00,0.88,2024-09-21 20:39:48.000000000,Equipment Failure,4933,Heatwave
4326,Huntsville,2023-06-13 17:12:00,1.53,2023-06-13 18:43:48.000000000,Wildlife,3564,Clear
4327,Rural North,2024-07-04 19:58:00,4.95,2024-07-05 00:55:00.000000000,Equipment Failure,198,Clear
4328,Mobile,2023-02-22 07:41:00,10.19,2023-02-22 17:52:24.000000000,Equipment Failure,469,Clear
4329,Montgomery,2023-08-06 22:10:00,3.03,2023-08-07 01:11:48.000000000,Equipment Failure,2246,High Wind
4330,Huntsville,2024-12-18 04:04:00,4.57,2024-12-18 08:38:11.999999999,Weather,4456,Storm
4331,Birmingham,2023-12-26 02:01:00,2.28,2023-12-26 04:17:48.000000000,Equipment Failure,590,Heavy Rain
4332,Montgomery,2024-01-20 03:04:00,2.94,2024-01-20 06:00:24.000000000,Other,2171,Heatwave
4333,Birmingham,2023-02-25 00:31:00,13.29,2023-02-25 13:48:23.999999999,Maintenance,4725,Storm
4334,Montgomery,2023-04-28 16:37:00,1.73,2023-04-28 18:20:48.000000000,Equipment Failure,1541,Ice
4335,Montgomery,2023-09-10 12:41:00,0.21,2023-09-10 12:53:36.000000000,Equipment Failure,1378,Heavy Rain
4336,Rural North,2023-06-29 09:28:00,9.44,2023-06-29 18:54:24.000000000,Equipment Failure,2444,Storm
4337,Huntsville,2024-02-19 05:09:00,4.73,2024-02-19 09:52:48.000000000,Maintenance,3001,Ice
4338,Huntsville,2023-08-23 23:15:00,1.52,2023-08-24 00:46:12.000000000,Equipment Failure,2912,Heavy Rain
4339,Montgomery,2024-12-08 13:49:00,12.12,2024-12-09 01:56:12.000000000,Maintenance,2540,High Wind
4340,Mobile,2023-03-21 16:31:00,1.27,2023-03-21 17:47:12.000000000,Weather,482,Heatwave
4341,Mobile,2024-10-08 17:59:00,1.4,2024-10-08 19:23:00.000000000,Equipment Failure,868,Heatwave
4342,Birmingham,2023-01-22 13:10:00,2.82,2023-01-22 15:59:12.000000000,Wildlife,2999,Ice
4343,Birmingham,2024-04-21 21:36:00,0.96,2024-04-21 22:33:36.000000000,Weather,2450,Storm
4344,Rural North,2024-03-15 07:43:00,3.6,2024-03-15 11:19:00.000000000,Other,3716,Heavy Rain
4345,Montgomery,2024-07-23 11:17:00,0.5,2024-07-23 11:47:00.000000000,Weather,1722,Ice
4346,Birmingham,2023-04-03 16:18:00,0.34,2023-04-03 16:38:24.000000000,Weather,525,Ice
4347,Birmingham,2023-07-11 11:09:00,2.3,2023-07-11 13:27:00.000000000,Equipment Failure,2403,High Wind
4348,Rural South,2023-04-13 21:12:00,2.43,2023-04-13 23:37:48.000000000,Maintenance,1385,Ice
4349,Montgomery,2024-01-31 11:37:00,0.34,2024-01-31 11:57:24.000000000,Maintenance,3679,Heavy Rain
4350,Rural North,2023-01-07 16:33:00,9.99,2023-01-08 02:32:24.000000000,Weather,2400,Clear
4351,Birmingham,2024-10-01 01:17:00,2.55,2024-10-01 03:50:00.000000000,Weather,3272,Heavy Rain
4352,Rural North,2024-07-20 08:53:00,0.49,2024-07-20 09:22:24.000000000,Equipment Failure,4648,Heavy Rain
4353,Huntsville,2023-08-19 01:47:00,1.12,2023-08-19 02:54:12.000000000,Weather,2876,High Wind
4354,Rural North,2024-07-27 21:36:00,4.83,2024-07-28 02:25:48.000000000,Equipment Failure,1069,High Wind
4355,Mobile,2023-08-28 12:43:00,2.22,2023-08-28 14:56:12.000000000,Equipment Failure,766,Heatwave
4356,Mobile,2023-03-31 00:14:00,0.63,2023-03-31 00:51:48.000000000,Equipment Failure,3505,Heatwave
4357,Rural North,2023-08-20 06:09:00,0.33,2023-08-20 06:28:48.000000000,Weather,197,Ice
4358,Mobile,2024-04-01 22:07:00,1.69,2024-04-01 23:48:24.000000000,Weather,2391,Heatwave
4359,Huntsville,2023-08-21 03:24:00,1.23,2023-08-21 04:37:48.000000000,Weather,4588,High Wind
4360,Montgomery,2023-12-20 18:56:00,3.2,2023-12-20 22:08:00.000000000,Weather,2724,Ice
